source_state,property_id,owner_name,holder_name,address,city,state,postal_code,property_type,property_type_code,property_value,report_year,uuid
CA,1021138726,CALENDAR HOLDINGS LLC,AMERICAN EXPRESS COMPANY,1151 GALLERIA BLVD NO 1197,ROSEVILLE,CA,95678,PAYMENTS FOR GOODS & SERVICES,MS04,22.88,,hXQfE58B9dGTenPixpf4
CA,1021138733,CALENDAR HOLDINGS LLC,AMERICAN EXPRESS COMPANY,1151 GALLERIA BLVD NO 1197,ROSEVILLE,CA,95678,PAYMENTS FOR GOODS & SERVICES,MS04,8.31,,iHQfE58B9dGTenPixpf4
CA,1021138727,CALENDAR HOLDINGS LLC,AMERICAN EXPRESS COMPANY,1151 GALLERIA BLVD NO 1197,ROSEVILLE,CA,95678,PAYMENTS FOR GOODS & SERVICES,MS04,20.81,,_HQfE58B9dGTenPixpf4
CA,1021138731,CALENDAR HOLDINGS LLC,AMERICAN EXPRESS COMPANY,1151 GALLERIA BLVD NO 1197,ROSEVILLE,CA,95678,PAYMENTS FOR GOODS & SERVICES,MS04,10.39,,_XQfE58B9dGTenPixpf4
CA,1021138735,CALENDAR HOLDINGS LLC,AMERICAN EXPRESS COMPANY,1151 GALLERIA BLVD NO 1197,ROSEVILLE,CA,95678,PAYMENTS FOR GOODS & SERVICES,MS04,88.29,,_3QfE58B9dGTenPixpf4
CA,1016050674,CALENDAR HOLDINGS LLC,AMERICAN EXPRESS COMPANY,3100 E IMPERIAL HWY,LYNWOOD,CA,90262,PAYMENTS FOR GOODS & SERVICES,MS04,116.84,,oAUWE58BdwRK0i0y8Ocd
CA,1016050675,CALENDAR HOLDINGS LLC,AMERICAN EXPRESS COMPANY,3100 E IMPERIAL HWY,LYNWOOD,CA,90262,PAYMENTS FOR GOODS & SERVICES,MS04,284.07,,oQUWE58BdwRK0i0y8Ocd
CA,1016050676,CALENDAR HOLDINGS LLC,AMERICAN EXPRESS COMPANY,3100 E IMPERIAL HWY,LYNWOOD,CA,90262,PAYMENTS FOR GOODS & SERVICES,MS04,38.17,,wgUWE58BdwRK0i0y8Ocd
CA,1046621109,CALENDAR,PAYPAL,16421 CAMINITO VECINOS UNIT 1,SAN DIEGO,CA,92128,MISC INTANGIBLE PROP,MS17,1.83,,MevkF58BVoZSrHrZKJVe
CA,1056777183,DOCKIT CALENDAR  DOCKIT CALENDAR,GOOGLE LLC AND AFFILIATES,13426 KIBBINGS ROAD,SAN DIEGO,CA,92130,CREDIT BAL -  ACCTS RECEIVABLE,MS09,1.66,,devnF58B9dGTenPiWAtl
CA,1027136187,APO CALENDAR,WELLS FARGO BANK NA (APECS 111),,,,00000,CASHIER'S CHECKS,CK01,26.88,,17o0E58BRez0kkx5JzvD
CA,1061062461,BIOTECHNOLOGY CALENDAR,SUNRISE BANKS,14878 MOSSWOOD LN,GRASS VALLEY,CA,95945,,MS11,,,GtJZE58BRez0kkx5JfhJ
CA,991557800,BIOTECHNOLOGY CALENDAR,MANPOWER INC,132 OLYMPIC PARK ROAD,GRASS VALLEY,CA,95945,CREDIT BAL -  ACCTS RECEIVABLE,MS09,0.3,,t_bsEp8BdxBbIqahydcZ
CA,1010314719,BIOTECHNOLOGY CALENDAR,ULINE INC,132 OLYMPIA PARK RD,GRASS VALLEY,CA,95945,CUSTOMER OVERPAYMENTS,MS05,0.6,,_J8ME58BRez0kkx5yO0M
CA,1029038287,CALENDAR BELLA,PAYPAL,,,CA,00000,MISC INTANGIBLE PROP,MS17,14.0,,9Fc4E58Bqu6IKIxApkoT
CA,1009381211,CALENDAR BRAYDEN,GOOGLE PAYMENT CORPORATION,KUVASZ COURT,CITRUS HEIGHTS,CA,95621,UNREDEEMED GIFT CERTIFICATE,MS12,0.68,,nWcLE58BVoZSrHrZQc-3
CA,1028177141,CALENDAR BRYONY,KIVA USER FUNDS LLC,9/340 STIRLING ST,HIGHGATE,,00000,CREDIT BAL -  ACCTS RECEIVABLE,MS09,25.0,,Jxo2E58BdwRK0i0yPWJq
CA,1002867926,CALENDAR CHRISTOPHER,TOYOTA MDL QUALIFIED SETTLEMENT FUND,8111 MAJOR CIR,HUNTINGTN BCH,CA,92647,FUNDS HELD IN FIDUCIARY CAPACI,TR03,29.23,,FvQAE58BdwRK0i0yIWu2
CA,1022744157,CALENDAR CLUB / Additional Owners Exist,FIRST CITY CREDIT UNION,PO BOX 713,LA MIRADA,CA,90637,CHECKING ACCOUNTS,AC01,18.73,,MUoiE58BPFHwP-jRZsGR
CA,1022744533,CALENDAR CLUB / Additional Owners Exist,FIRST CITY CREDIT UNION,PO BOX 713,LA MIRADA,CA,90637,SAVINGS ACCOUNTS,AC02,5.0,,aUoiE58BPFHwP-jRZsSR
CA,1010429053,CALENDAR CLUB,STATE COMPENSATION INSURANCE FUND,715 WASHINGTON AVE,ALBANY,CA,94706,DIVIDENDS,SC01,15.6,,mmANE58BWDpOTxa9Aezz
CA,989733817,CALENDAR CLUB,STATE COMPENSATION INSURANCE FUND,715 WASHINGTON AVE,ALBANY,CA,94706,DIVIDENDS,SC01,23.92,,IVLpEp8BVoZSrHrZ2xTC
CA,1000163237,CALENDAR CLUB,STATE COMPENSATION INSURANCE FUND,715 WASHINGTON AVE,ALBANY,CA,94706,DIVIDENDS,SC01,41.28,,iq_7Ep8Bj6Q_lu2XbebR
CA,996597417,CALENDAR CLUB,STATE COMPENSATION INSURANCE FUND,715 WASHINGTON AVE,ALBANY,CA,94706,DIVIDENDS,SC01,48.0,,H6z1Ep8Bj6Q_lu2XRi9f
CA,997937507,CALENDAR CREATIONS,"GOOGLE, LLC",6633 W 6TH STREET,LOS ANGELES,CA,90048,CREDIT BAL -  ACCTS RECEIVABLE,MS09,32.2,,O1D3Ep8BWDpOTxa9bkmA
CA,1002867927,CALENDAR DARWIN,TOYOTA MDL QUALIFIED SETTLEMENT FUND,78745 VILLETA DR,LA QUINTA,CA,92253,FUNDS HELD IN FIDUCIARY CAPACI,TR03,29.23,,F_QAE58BdwRK0i0yIWu2
CA,1007606846,CALENDAR DAVID,SYNCHRONY BANK,11118 MOORPARK ST APT 102,NORTH HOLLYWOOD,CA,91602,CREDIT BAL -  ACCTS RECEIVABLE,MS09,3.54,,afoHE58BdwRK0i0y6qbO
CA,1035145605,CALENDAR ELANE,AMERICAN EXPRESS COMPANY,PO BOX 461248,LOS ANGELES,CA,90046,REFUNDS DUE,MS11,45.46,,sQxDE58BMOBo_ZuOwMHA
CA,1046484393,CALENDAR ELANE,PAYPAL,1142 N FULLER AVE 7,WEST HOLLYWOOD,CA,90046,MISC INTANGIBLE PROP,MS17,1.65,,FmLjF58BMOBo_ZuO5_9e
CA,1043338569,CALENDAR ELANE,CITIBANK N A,27136 BROWN OAKS WAY,CANYON COUNTRY,CA,91387,CREDIT BAL -  ACCTS RECEIVABLE,MS09,52.06,,Mh7cF58BBuGJUe8ucIkT
CA,1791847,CALENDAR ESCROW,IMPERIAL BANK,1730 WEST SEPULVEDA BLVD STE 1,TORRANCE,CA,90501,"Non Standard NAUPA Code for - Checking accounts, dmnd depsit",56  ,1894.12,,Us2wEp8BdxBbIqahIP05
CA,9267797,CALENDAR ESCROW,CITY NATIONAL BANK,,,,,"Non Standard NAUPA Code for - Checking accounts, dmnd depsit",56  ,165.92,,26SoEp8BMOBo_ZuOu0ZC
CA,957801316,CALENDAR GEORGE,AT&T CORP,1801 AVIATION WAY APT 308,REDONDO BEACH,CA,90278,REFUNDS DUE,MS11,58.34,,ejC6Ep8B9dGTenPilqk-
CA,2517062,CALENDAR IMAGES,PENNSYLVANIA STATE OF,675 PALOMAR AVE,SUNNYVALE,CA,94086,Non Standard NAUPA Code for - Other,76  ,205.1,,sVqpEp8BRez0kkx5UCJS
CA,17518943,CALENDAR INDUSTRIESINC,CITY NATIONAL BANK,10701 WILSHIRE BLVD #2205,LOS ANGELES,CA,90024,"Non Standard NAUPA Code for - Time deposits, CD accounts",83  ,658.41,,zPysEp8BPFHwP-jRe9RS
CA,1025271464,CALENDAR JENNIFER,GOMEZ ET AL V DOLLAR TREE STORES INC ET AL,5992 KUVASZ CT # 15,CITRUS HEIGHTS,CA,95621,"WAGES, PAYROLL, SALARIES",MS01,0.29,,gU0pE58Bqu6IKIxAPEmC
CA,968590861,CALENDAR JENNIFER,ATLANTICUS HOLDINGS CORPORATION,2420 TRINITY WAY,ROCKLIN,CA,95677,CREDIT BAL -  ACCTS RECEIVABLE,MS09,4.95,,-jrIEp8B9dGTenPikFsb
CA,979453518,CALENDAR JENNY,NIELSEN AUDIO INC.(FORMERLY ARBITRON INC,2420 TRINITY WAY,ROCKLIN,CA,95677,ACCOUNTS PAYABLE,MS08,5.0,,VUbYEp8BVoZSrHrZ-Ws5
CA,14767115,CALENDAR JEWISHA,HYATT REGENCY SUITES PALM SPRINGS,,,,,Non Standard NAUPA Code for - Salaries/wages,81  ,75.0,,H_uqEp8BPFHwP-jRmk_x
CA,5283096,CALENDAR JOHN,SOUTHERN CALIFORNIA GAS CO.,2303 BELLA VISTA DR,SANTA BARBARA,CA,93108,Non Standard NAUPA Code for - Other,76  ,172.13,,4f6uEp8BPFHwP-jRtYz-
CA,1011770180,CALENDAR KEVIN,CHARTER COMMUNICATIONS INC FKA TIME WARNER INC,4941 WHITSETT AVE APT 8,VALLEY VILLAGE,CA,91607,REFUNDS DUE,MS11,56.05,,Q6IPE58BRez0kkx5ghQd
CA,1024336689,CALENDAR LIONEL,COMERICA BANK,3516 WEST SLAUSON AVE,LOS ANGELES,CA,90043,MISC INTANGIBLE PROP,MS17,494.43,,ZaolE58BBuGJUe8uTu2M
CA,9749624,CALENDAR M / CALENDAR R,STATE OF MASSACHUSETTS,25825 HOLLY VISTA,SAN BERNARDINO,CA,92404,Non Standard NAUPA Code for - Other,76  ,50.11,,TqetEp8BMOBo_ZuO0KEJ
CA,977844084,CALENDAR MARIE,T-MOBILE USA,4327 YORK BLVD,LOS ANGELES,CA,90041,CREDIT BAL -  ACCTS RECEIVABLE,MS09,0.15,,u0TWEp8B9dGTenPidcuH
CA,972206294,CALENDAR MARILYN,RECKITT BENCKISER INC.,39906 WILD CANARY LN,MURRIETA,CA,92562,MISC OUTSTANDING CHECKS,MS16,3.5,,TjbNEp8BWDpOTxa96xEi
CA,994164530,CALENDAR MICHAEL,TIME WARNER CABLE INC,309 S WESTLAKE AVE APT 208,LOS ANGELES,CA,90057,REFUNDS OR REBATES,UT03,62.48,,DCjxEp8BPFHwP-jROZG6
CA,1038006748,CALENDAR NATHAN,GOOGLE PAYMENT CORPORATION,UNKNOWN,ROSEVILLE,CA,95621,UNREDEEMED GIFT CERTIFICATE,MS12,0.02,,2ZNIE58BVoZSrHrZxpRU
CA,9749624,CALENDAR R / CALENDAR M,STATE OF MASSACHUSETTS,25825 HOLLY VISTA,SAN BERNARDINO,CA,92404,Non Standard NAUPA Code for - Other,76  ,50.11,,TaetEp8BMOBo_ZuO0KIJ
CA,1016534263,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMNGLEN RD,HIGHLAND,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,0.05,,rUUXE58Bqu6IKIxAuAHR
CA,1016534264,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMNGLEN RD,HIGHLAND,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,0.11,,_UUXE58Bqu6IKIxAuAHR
CA,1016534262,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMNGLEN RD,HIGHLAND,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,0.73,,V0UXE58Bqu6IKIxAuALR
CA,1044281984,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMN GLEN ROAD,,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,3.38,,suXfF58BWDpOTxa9ED0l
CA,1044281988,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMN GLEN ROAD,HIGHLAND,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,1.53,,tuXfF58BWDpOTxa9ED0l
CA,1044281982,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMN GLEN ROAD,,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,0.61,,sOXfF58BWDpOTxa9ED0l
CA,1016534261,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMNGLEN RD,HIGHLAND,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,1.0,,VkUXE58Bqu6IKIxAuALR
CA,1044281983,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMN GLEN ROAD,,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,3.12,,seXfF58BWDpOTxa9ED0l
CA,1044281985,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMN GLEN ROAD,,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,0.22,,s-XfF58BWDpOTxa9ED0l
CA,1044281986,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMN GLEN ROAD,,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,10.34,,tOXfF58BWDpOTxa9ED0l
CA,1044281987,CALENDAR RAYMOND,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,28248 AUTUMN GLEN ROAD,HIGHLAND,CA,92346,UNREDEEMED GIFT CERTIFICATE,MS12,0.76,,teXfF58BWDpOTxa9ED0l
CA,1035750043,CALENDAR RICHARD,KAISER FOUNDATION HEALTH PLAN OF SO CAL,940 EUCLID AVE,BERKELEY,CA,94708,ACCOUNTS PAYABLE,MS08,20.0,,PQ1EE58BMOBo_ZuOwoQ1
CA,4160880,CALENDAR SCOTT,WHEREHOUSE ENTERTAINMENT INC,112 BELLA VISTA,BELVEDERE,,94920,Non Standard NAUPA Code for - Dividends,04  ,462.0,,gaGjEp8BMOBo_ZuO2nrM
CA,1010163939,CALENDAR SEAN,CASILLAS V. FPI MANAGEMENT INC.,5992 KUVASZ CT,CITRUS HEIGHTS,CA,95621,AGGREGATE UNCASHED CHECKS,CK99,9.72,,_rsME58Bj6Q_lu2Xgs6o
CA,1019868562,CALENDAR SEAN,NELNET INC,702 SAMMY WAY,ROCKLIN,CA,95765,CUSTOMER OVERPAYMENTS,MS05,4.46,,7RUdE58BdxBbIqahqSU2
CA,998264362,CALENDAR SEAN,GOOGLE PAYMENT CORPORATION,UNKNOWN,ROCKLIN,CA,95765,UNREDEEMED GIFT CERTIFICATE,MS12,1.54,,7_74Ep8BdxBbIqahA29I
CA,1036958657,CALENDAR SEAN,NELNET INC,702 SAMMY WAY,ROCKLIN,CA,95765,CUSTOMER OVERPAYMENTS,MS05,4.46,,jl9GE58Bqu6IKIxA1VoB
CA,1045052012,CALENDAR SEAN,CENLAR FSB,5992 KUVASZ COURT,CITRUS HEIGHTS,CA,95621,MISC OUTSTANDING CHECKS,MS16,2.0,,q0TgF58Bj6Q_lu2X1e8S
CA,1033086743,CALENDAR SEAN,CENLAR FSB,5992 KUVASZ COURT,CITRUS HEIGHTS,CA,95621,MISC OUTSTANDING CHECKS,MS16,2.0,,0IpAE58B9dGTenPiFs77
CA,1011753934,CALENDAR STEVE,CHARTER COMMUNICATIONS INC FKA TIME WARNER INC,930 N HAYWORTH AVE APT 8,LOS ANGELES,CA,90046,REFUNDS DUE,MS11,51.31,,6AAPE58BdwRK0i0yemBK
CA,1004139114,CALENDAR SUE,BANK OF AMERICA NA (885),1911 MARI LN,HUGHSON,CA,95326,OUTSTANDING OFFICIAL CHECKS,CK15,25.0,,_zcCE58Bqu6IKIxAPaXJ
CA,954271686,CALENDAR TEXTIL,COCA-COLA ENTERPRISES INC,1616 PERRINO PL,LOS ANGELES,CA,90023,VENDOR CHECKS,CK13,7.97,,CIK2Ep8Bj6Q_lu2XSzTW
CA,1008200828,CALENDAR USA,ETS EXPRESS LLC.,PO BOX 9771,GLENDALE,CA,91226,CREDIT BAL -  ACCTS RECEIVABLE,MS09,0.02,,5pYIE58BBuGJUe8u__dr
CA,990822398,CALENDAR VISIONS,"GOOGLE, LLC",4701 GOULD AVENUE,LA CANADA FLINTRIDGE,CA,91011,CREDIT BAL -  ACCTS RECEIVABLE,MS09,0.1,,e1PrEp8B9dGTenPisdRR
CA,1038006747,CALENDAR WM,GOOGLE PAYMENT CORPORATION,UNKNOWN,HUNTINGTON PARK,CA,90001,UNREDEEMED GIFT CERTIFICATE,MS12,0.01,,2JNIE58BVoZSrHrZxpRU
CA,971696755,CALENDAR WORLD,FIRST DATA MERCHANT SERVICES,C/O IRFAN,SIMI VALLEY,CA,93065,MISC INTANGIBLE PROP,MS17,642.55,,atnNEp8BgbHqynegJVci
CA,977787487,CONEJO CALENDAR,"GOOGLE, LLC",5 NORTH SPARROWHAWK LANE,OAK PARK,CA,00000,ACCOUNTS PAYABLE,MS08,12.27,,2cPWEp8BMOBo_ZuORteT
CA,973414196,FAMILY CALENDAR,ADP INC. (EMPLOYER SEVICE DN),PO BOX 10091,DELKAY,CA,90295,ACCOUNTS PAYABLE,MS08,51.0,,sHPPEp8BRez0kkx52Z2u
CA,996372939,GO CALENDAR,AT&T SERVICES INC,715 WASHINGTON AVE,ALBANY,CA,94706,REFUNDS DUE,MS11,38.2,,-e70Ep8BdwRK0i0y3BxT
CA,11185518,ICAN CALENDAR,RIVERSIDE NATIONAL BANK,3906 MT VERNON AVE,RIVERSIDE,CA,92507,"Non Standard NAUPA Code for - Checking accounts, dmnd depsit",56  ,70.9,,l1WpEp8BBuGJUe8u0CWe
CA,1064935971,JESUS  CALENDAR,PAYPAL,2001 NORTH 8TH STREET,EL CENTRO,CA,92243,,MS17,,,QaJfE58BVoZSrHrZrxYZ
CA,10155120,ROBINS CALENDAR / DOVE MILLARD I,WEST AMERICAN INSURANCE COMPANY,,,,,Non Standard NAUPA Code for - Refunds,79  ,52.73,,hiWnEp8BVoZSrHrZksVt
CA,1065360403,SEAN  CALENDAR,STRIPE INC,2429 TRINITY WAY,ROCKLIN,CA,95677,,MS17,,,6vNgE58Bj6Q_lu2XSu4p
CA,975256392,TERRANCE CALENDAR,MEDIANEWS GROUP INC,5860 LISBON CT,PALMDALE,CA,93552,CREDIT BAL -  ACCTS RECEIVABLE,MS09,29.0,,xjjSEp8BWDpOTxa9LIzv
CA,1020918987,AN THAI CALENDAR,UNITED PARCEL SERVICE INC. (OH),3430 N ECKHART AVE,ROSEMEAD,CA,91770,ACCOUNTS PAYABLE,MS08,14.15,,eHYfE58BVoZSrHrZak54
CA,997247076,AN THAI CALENDAR,UNITED PARCEL SERVICE INC,3430 N ECKHART AVE,ROSEMEAD,CA,91770,ACCOUNTS PAYABLE,MS08,1.64,,kIv2Ep8BBuGJUe8uQtDW
CA,974700643,BIOTECHNOLOGY CALENDAR INC,ADECCO INC,132 OLYMPIA PARK RD,GRASS VALLEY,CA,95945,UNIDENTIFIED DEPOSIT,AC07,697.31,,0RPREp8BPFHwP-jRb2pj
CA,13511494,BIOTECHNOLOGY CALENDAR INC,E I DU PONT DE NEMOURS AND CO,BIOTECHNOLOGY CALENDAR INC,LA JOLLA,CA,92037,Non Standard NAUPA Code for - Vendor payments,85  ,615.0,,-f-uEp8Bqu6IKIxA6vvS
CA,1061201258,BIOTECHNOLOGY CALENDAR INC,ELEVANCE HEALTH INC,ATTN  BENEFITS ADMINISTRATOR,GRASS VALLEY,CA,95945,,IN05,,,MJ5ZE58BVoZSrHrZc6l4
CA,1042492425,BIOTECHNOLOGY CALENDAR INC,ELEVANCE HEALTH INC,ATTN BENEFITS ADMINISTRATOR,GRASS VALLEY,CA,95945,PREMIUM REFUNDS,IN05,786.05,,nF3aF58BMOBo_ZuOnbrA
CA,966706433,CALENDAR ANGELA M / CALENDER KENDALL,SELECT PORTFOLIO SERVICING INC,27107 PRESTANCIA WAY,SALINAS,CA,93908,REFUNDS DUE,MS11,0.18,,BWnFEp8BBuGJUe8uuVYh
CA,956972475,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,ACCOUNTS PAYABLE,MS08,14.0,,q8a5Ep8BdwRK0i0yV-v3
CA,956972482,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,ACCOUNTS PAYABLE,MS08,74.25,,rMa5Ep8BdwRK0i0yV-v3
CA,956972478,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,ACCOUNTS PAYABLE,MS08,22.61,,3Ma5Ep8BdwRK0i0yV-v4
CA,956972480,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,ACCOUNTS PAYABLE,MS08,33.38,,3ca5Ep8BdwRK0i0yV-v4
CA,956972481,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,ACCOUNTS PAYABLE,MS08,110.67,,G8a5Ep8BdwRK0i0yV-z4
CA,956972484,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,ACCOUNTS PAYABLE,MS08,50.49,,HMa5Ep8BdwRK0i0yV-z4
CA,956967610,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,PAYMENTS FOR GOODS & SERVICES,MS04,126.78,,Uge5Ep8Bqu6IKIxAUNwS
CA,956972477,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,ACCOUNTS PAYABLE,MS08,53.78,,28a5Ep8BdwRK0i0yV-v4
CA,956972483,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,ACCOUNTS PAYABLE,MS08,41.95,,3sa5Ep8BdwRK0i0yV-v4
CA,956972479,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,ACCOUNTS PAYABLE,MS08,9.64,,Gsa5Ep8BdwRK0i0yV-z4
CA,956967609,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,PAYMENTS FOR GOODS & SERVICES,MS04,9.97,,eAe5Ep8Bqu6IKIxAUNwS
CA,956972476,CALENDAR CLUB US0459,AMERICAN EXPRESS COMPANY,547 L ST,SACRAMENTO,CA,95814,ACCOUNTS PAYABLE,MS08,16.13,,msa5Ep8BdwRK0i0yV-v3
CA,954354583,CALENDAR JOHANNA M,KAISER FOUNDATION HEALTH PLAN,940 EUCLID AVE,BERKELEY,CA,94708,VENDOR CHECKS,CK13,30.0,,fdK2Ep8BdxBbIqahaw_m
CA,969494150,CALENDAR MARILYN A,PCNA- PEPSI COLA NORTH AMERICA,39906 WILD CANARY LN,MURRIETA,CA,92562,REFUNDS DUE,MS11,10.0,,gg_JEp8BPFHwP-jR7TGF
CA,970657643,CALENDAR MARY H / CALENDAR MARY H ESTATE,METROPOLITAN LIFE INSURANCE COMPANY,,PLACENTIA,CA,00000,PROCEEDS DUE BENEFICIARIES,IN03,67.54,,nBPLEp8Bqu6IKIxAmO2D
CA,15454803,CALENDAR MARY H,METLIFE INC,SANTA FE,PLACENTIA,CA,92870,Non Standard NAUPA Code for - Securities,11  ,352.7,,A8inEp8BdxBbIqahIx5i
CA,969795140,CALENDAR MICHELLE 405849,SALINAS NEWSPAPERS INC.,PO BOX,SALINAS,CA,93902,CREDIT BAL -  ACCTS RECEIVABLE,MS09,9.43,,TG_KEp8BRez0kkx5Zpkx
CA,13184203,CALENDAR PATRICIA A / CALENDAR R. MICHAEL,CHAMPION ENTERPRISES INC COMMON,935 JOHNFER WAY   APT 216,SACRAMENTO,CA,95831,Non Standard NAUPA Code for - Other,76  ,25.5,,ciGtEp8BWDpOTxa9U9R4
CA,13163704,CALENDAR PATRICIA A / CALENDAR SCOTT C,BELLE ISLE NET PROFIT UNITS,300 W WALNUT,DIXON,CA,95620,Non Standard NAUPA Code for - Other,76  ,2.1,,OyaoEp8BVoZSrHrZ8R8N
CA,13184203,CALENDAR R. MICHAEL / CALENDAR PATRICIA A,CHAMPION ENTERPRISES INC COMMON,935 JOHNFER WAY   APT 216,SACRAMENTO,CA,95831,Non Standard NAUPA Code for - Other,76  ,25.5,,cyGtEp8BWDpOTxa9U9R4
CA,1063432389,CALENDAR RESEARCH LLC,AT&T SERVICES INC,800 E COLORADO BLVD STE 240,PASADENA,CA,91101,,MS11,,,K85dE58BBuGJUe8uGo7-
CA,1063432390,CALENDAR RESEARCH LLC,AT&T SERVICES INC,800 E COLORADO BLVD STE 240,PASADENA,CA,91101,,MS11,,,LM5dE58BBuGJUe8uGo7-
CA,1063432391,CALENDAR RESEARCH LLC,AT&T SERVICES INC,800 E COLORADO BLVD STE 240,PASADENA,CA,91101,,MS11,,,Lc5dE58BBuGJUe8uGo7-
