source_state,property_id,owner_name,holder_name,address,city,state,postal_code,property_type,property_type_code,property_value,report_year,uuid
NY,101069684,SPORTS CALENDAR INTERNATIONAL,PAYPAL,155 E 33ST,NEW YORK,NY,10016,MISC INTANGIBLE PROP,MS17,,2024,w12XFJ8BWDpOTxa9IBAw
NY,82289157,WALL STREET CALENDAR,B RILEY SECURITIES INC,P O BOX 4338,HUNTINGTON,NY,11743,VENDOR CHECKS,CK13,,2021,IwKQFJ8BdxBbIqahzxxb
NY,93975835,CALENDAR TRAVEL AGENCY LTD,NATIONSTAR MORTGAGE LLC,819 MIDWOOD ST,BROOKLYN,NY,11203,ESCROW ACCOUNTS HELD BY REAL ESTATE OR TITLE INSURANCE COMPANIES,TR04,,2023,ZAGUFJ8BdwRK0i0ydrF4
NY,52945899,COMDA THE CALENDAR P,AMERIGAS PROPANE LP,15 LAWRENCE BELL DR,AMHERST,NY,14221,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2013,V_2KFJ8BgbHqyneghqeR
NY,31480673,COMDA/INTERNATIONAL CALENDAR C,LAIDLAW TRANSIT INC,15 LAWRENCE BELL DR,AMHERST,NY,14221,VENDOR CHECKS,CK13,,2007,YFyFFJ8BVoZSrHrZ-xhU
NY,101063179,MY TOWN EVENT CALENDAR,PAYPAL,694 9TH AVE,NEW YORK,NY,10036,MISC INTANGIBLE PROP,MS17,,2024,cl2XFJ8BWDpOTxa9IAUs
NY,28760062,CLUB,WASHINGTON POST CO,153 PARK HILL AVE,YONKERS,NY,10702,DIVIDENDS,SC01,,2006,GfqFFJ8BgbHqynegWsZ4
NY,41890269,CLUB,CIT GROUP INC,1626 PITKIN AVE,BROOKLYN,NY,11212,CUSTOMER OVERPAYMENTS,MS05,,2010,xFuIFJ8B9dGTenPiKeOc
NY,58355086,CLUB,CIT GROUP COMMERCIAL SERVICES INC,1626 PITKIN AVENUE,BROOKLYN,NY,11212,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2014,B96LFJ8BMOBo_ZuOrLLT
NY,48028799,CLUB,CAPITAL ONE N A,310 CONVENT AVE,NEW YORK,NY,10031,SAVINGS ACCOUNTS,AC02,,2011,VfyJFJ8BgbHqynegTPT_
NY,66800805,CALENDAR WATCHING SERVICES INC 40,GREAT WEST TRUST CO LLC,11 PARK PLACE,NEW YORK CITY,NY,10007,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2017,ly2NFJ8Bqu6IKIxAfo0R
NY,84712971,ROZ SILVERSTEIN CALENDAR SERVICE INC,OFFICE OF THE STATE COMPTROLLER,408 DIVISION AVE,HICKSVILLE,NY,11801,CHECKS ISSUED BY A US STATE AGENCY,CK06,,2021,XmORFJ8BVoZSrHrZYqAT
NY,84712970,ROZ SILVERSTEIN CALENDAR SERVICE INC,OFFICE OF THE STATE COMPTROLLER,408 DIVISION AVE,HICKSVILLE,NY,11801,CHECKS ISSUED BY A US STATE AGENCY,CK06,,2021,XWORFJ8BVoZSrHrZYqAT
NY,69536759,HUB CLUB INVESTMENT CLUB,EPOCH HOLDING CORP,C/O JOE SCHERER,WILSON,NY,14172,"SHARES OF STOCK, STOCK OVER RECEIPTS, OTHER SHARE DISTRIBUTIONS RESULTING FROM OWNERSHIP",SC08,,2017,ImCOFJ8B9dGTenPiIV2h
NY,20565129,1200 CLUB,M & T BANK N A,351 TENNYSON AVE,SYRACUSE,NY,13204,SAVINGS ACCOUNTS,AC02,,2002,2FqDFJ8BVoZSrHrZUtwu
NY,5598669,2000 CLUB,NEW YORK TELEPHONE CO,557 W 157 ST FLR 2,NEW YORK,,10032,UTILITY DEPOSIT,UT01,,1996,n1CBFJ8BWDpOTxa9pQc_
NY,9739263,21 CLUB,NEW YORK TELEPHONE CO,21 W 52ND. STREET,NEW YORK,,10019,VENDOR CHECKS,CK13,,1993,2SaCFJ8Bqu6IKIxAb7QR
NY,113308470,21 CLUB,PC CONNECTION INC,21 W 52ND ST,NEW YORK,NY,10019,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2026,RjicFJ8Bqu6IKIxAm3qT
NY,74439430,21 CLUB,COCA COLA REFRESHMENTS USA INC,21 W 52ND ST,NEW YORK,NY,10019,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2019,gfiAFJ8BdxBbIqah3BG4
NY,55756604,21 CLUB,COCA COLA REFRESHMENTS USA INC,21 W 52ND ST,NEW YORK,NY,10019,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2014,RY6LFJ8BBuGJUe8uGOXE
NY,70819180,21 CLUB,COCA COLA REFRESHMENTS USA INC,21 W 52ND ST,NEW YORK,NY,10019,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2018,AmKOFJ8BVoZSrHrZfX90
NY,113516789,31 CLUB,BRADY CORPORATION,31 N JOHNSON PARK,BUFFALO,NY,14201,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2026,FcecFJ8Bj6Q_lu2XuoIQ
NY,114381612,31 CLUB,PAYPAL,31 N  JOHNSON PK,BUFFALO,,14201,MISC INTANGIBLE PROP,MS17,,2026,dQadFJ8BdwRK0i0yS5cA
NY,49494561,50 CLUB,EMPIRE MERCHANTS LLC,25 BARTER LANE,HICKSVILLE,NY,11801,VENDOR CHECKS,CK13,,2012,VP2JFJ8BgbHqynegpFGe
NY,4515044,506 CLUB,HOME SAVINGS OF AMERICA FSB   MERGED W/WASHINGTON MUT BK6/99,506 W 151 ST,NY,,10031,SAVINGS ACCOUNTS,AC02,,1994,q4iBFJ8BBuGJUe8ufULA
NY,39888570,AD CLUB,TIME WARNER ENTERTAINMENT CO L P,NORI AWARDS,LATHAM,NY,12110,VENDOR CHECKS,CK13,,2009,BLeHFJ8Bj6Q_lu2XwLqP
NY,51485952,AD CLUB,RENSSELAER POLYTECHNIC INSTITUTE,PO BOX 903,LATHAM,NY,12110,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2013,KyiKFJ8BPFHwP-jRMjlX
NY,31521837,ADVERTISING CLUB,AMERICAN ASSOCIATION OF RETIRED PERSONS,235 PARK AVENUE SOUTH 6TH FLOO,NEW YORK,NY,10003,VENDOR CHECKS,CK13,,2007,LCiGFJ8Bqu6IKIxAArR-
NY,50832913,ALLADIN CLUB / DAVID  LEMAN,ADIRONDACK TRUST CO,80 HENRY ST,SARATOGA SPRINGS,NY,12866,CHECKING ACCOUNTS,AC01,,2011,claKFJ8BWDpOTxa9A2UK
NY,77230689,ALSA  CLUB,PENTAGON FEDERAL CREDIT UNION,3332 E  CONTINENTAL ROAD,WEST POINT,NY,10996,SAVINGS ACCOUNTS,AC02,,2019,ML2PFJ8Bj6Q_lu2XfztU
NY,108654147,AMERICAN CLUB,ORACLE AMERICA INC,1 BATTERY PARK PLAZA,NEW YORK,NY,10004,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2025,IzKaFJ8BPFHwP-jRZnxO
NY,108654159,AMERICAN CLUB,ORACLE AMERICA INC,1 BATTERY PARK PLAZA,NEW YORK,NY,10004,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2025,KjKaFJ8BPFHwP-jRZnxO
NY,64559546,ARLINGTON CLUB,TIME WARNER CABLE INC,1350 6TH AVE FL 30,NEW YORK,NY,10019,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2016,lSqMFJ8BPFHwP-jR58kv
NY,113222126,ATHENA CLUB,META PLATFORMS INC,123 4TH AVE,NEW YORK,NY,10003,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2026,CDicFJ8Bqu6IKIxAm1eK
NY,41150758,ATHLETIC CLUB,STATE OF PENNSYLVANIA,15 PERLMAN DRIVE,SPRING VALLEY,NY,10977,VENDOR CHECKS,CK13,,2010,hSaIFJ8BPFHwP-jRITzH
NY,21777310,ATRIUM CLUB,TRANSWORLD SYSTEMS INC,666 5TH AVENUE #124,NEW YORK,NY,10103,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2003,3oqDFJ8BBuGJUe8uoYd6
NY,30962145,AURANIA CLUB,KEYBANK NA,28 NORBRICK DR,ALBANY,NY,12205,CHECKING ACCOUNTS,AC01,,2006,ONqFFJ8BMOBo_ZuO3JvN
NY,32683986,AUSABLE CLUB,WILSON SPORTING GOODS INC,J RUSSEL EBBETS,KEENE VALLEY,NY,12943,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2007,eLaGFJ8Bj6Q_lu2XROcb
NY,63722051,AUSABLE CLUB,COCA COLA REFRESHMENTS USA INC,137 AUSABLE RD,KEENE VALLEY,NY,12943,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2016,HCqMFJ8BPFHwP-jRwIf2
NY,88918030,AUTO CLUB,INSURANCE AUTO AUCTIONS INC,466 VERMONT ST,BUFFALO,NY,14213,VENDOR CHECKS,CK13,,2022,2wCTFJ8BdwRK0i0yCvB4
NY,102404072,AVOCADO CLUB,PAYPAL,4720 CENTER BLVD   1201,LONG ISLAND CITY,NY,11109,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2024,712XFJ8BWDpOTxa9spPb
NY,72932089,BADUK CLUB,CONSOLIDATED EDISON CO OF NEW YORK INC,35-46 UNION ST 2FL,FLUSHING,NY,11354,UTILITY DEPOSIT,UT01,,2019,7SuPFJ8BPFHwP-jREyyA
NY,78367839,BAGEL  CLUB,HARLEM CHILDRENS ZONE INC,20814 CROSS ISLAND PKWY,BAYSIDE,NY,11360,VENDOR CHECKS,CK13,,2020,3QGPFJ8BdxBbIqahxgC-
NY,43677678,BAGEL CLUB,KRAFT FOODS GLOBAL INC,757 E PARK AVE,LONG BEACH,NY,11561,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2011,XCeIFJ8BPFHwP-jRhgHw
NY,104515471,BAILIWICK CLUB / DONALD E BRILL,CITIBANK NA,PATRICK F MCINTYRE CPA,GARRISON,NY,10524,CASHIER'S CHECKS,CK01,,2024,MDGYFJ8BPFHwP-jR71Wv
NY,19934141,BARGAIN CLUB,KEYSPAN ENERGY CORP,67 GLEN ST,GLEN COVE,NY,11542,UTILITY DEPOSIT,UT01,,2002,q5CDFJ8BRez0kkx5M3iV
NY,43925390,BARONS CLUB,J P MORGAN,119 DECATUR STREET,BROOKLYN,NY,11216,"SHARES OF STOCK, STOCK OVER RECEIPTS, OTHER SHARE DISTRIBUTIONS RESULTING FROM OWNERSHIP",SC08,,2011,kimIFJ8Bqu6IKIxAluVr
NY,73730831,BAY CLUB,NYC BUSINESS INTEGRITY COMMISSION,492 BAY ST,STATEN ISLAND,NY,10304,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2018,cfOAFJ8BdwRK0i0ytgu1
NY,11889853,BAY CLUB,AUTOMATIC DATA PROCESSING,16610 POWELLS COVE BLVD,WHITESTONE,,11357,"WAGES, PAYROLL, SALARIES",MS01,,1998,QFCCFJ8BWDpOTxa9t4ID
NY,80345602,BAY CLUB,PAYCHEX INC,675 THIRD AVE FL 6,NEW YORK,NY,10017,VENDOR CHECKS,CK13,,2020,vy-QFJ8Bqu6IKIxAS7ZN
NY,111967189,BAY CLUB,BANK OF AMERICA NA,UNKNOWN,UNKNOWN,,00000,CASHIER'S CHECKS,CK01,,2025,9zebFJ8Bqu6IKIxA-cUe
NY,48272943,BAYVIEW CLUB,DFS SERVICES LLC,606 BEACH RD,W HAVERSTRAW,NY,10993,UNIDENTIFIED DEPOSIT,AC07,,2012,HlyJFJ8B9dGTenPiXNuo
NY,43551978,BEAUTY  CLUB,AMERICAN GIRL BRANDS LLC,1 N GALLERIA DR,MIDDLETOWN,NY,10941,UNREDEEMED GIFT CERTIFICATE,MS12,,2011,hPyIFJ8BgbHqynegd0QK
NY,113414590,BEAUTY CLUB,L OREAL USA INC,712 FLATBUSH AVE,BROOKLYN,NY,11225,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2026,76GcFJ8BRez0kkx5svf5
NY,59900886,BEE CLUB,PAYPAL INC,20 FIFTH AVENUE,NEW YORK,NY,10011,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2015,XmCLFJ8BVoZSrHrZ8k7_
NY,87716981,BEGINNERS CLUB / DANA  ASHER,CITIBANK NA,18 FARRAGUT AVE,HASTINGS HDSN,NY,10706,CASHIER'S CHECKS,CK01,,2021,KS2SFJ8BPFHwP-jRr6JK
NY,87717709,BEGINNERS CLUB / DANA  ASHER,CITIBANK NA,18 FARRAGUT AVE,HASTINGS HDSN,NY,10706,CASHIER'S CHECKS,CK01,,2021,Ry2SFJ8BPFHwP-jRr6dM
NY,87717394,BEGINNERS CLUB / DANA  ASHER,CITIBANK NA,18 FARRAGUT AVE,HASTINGS HDSN,NY,10706,CASHIER'S CHECKS,CK01,,2021,Ci2SFJ8BPFHwP-jRr6VL
NY,87717519,BEGINNERS CLUB / DANA  ASHER,CITIBANK NA,18 FARRAGUT AVE,HASTINGS HDSN,NY,10706,CASHIER'S CHECKS,CK01,,2021,7i2SFJ8BPFHwP-jRr6VL
NY,87717275,BEGINNERS CLUB / DANA  ASHER,CITIBANK NA,THE BEGINNERS CLUB,HASTINGS HDSN,NY,10706,CASHIER'S CHECKS,CK01,,2021,QS2SFJ8BPFHwP-jRr6RL
NY,87722642,BEGINNERS CLUB / DANA  ASHER,CITIBANK NA,THE BEGINNERS CLUB,HASTINGS HDSN,NY,10706,CASHIER'S CHECKS,CK01,,2021,JWSSFJ8BVoZSrHrZt5Z4
NY,102468320,BELVEDERE CLUB,BRADY CORPORATION,1250 HYLAWN BLVD,STATEN ISLAND,NY,10305,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2023,vgmXFJ8BgbHqynegunuo
NY,102463087,BELVEDERE CLUB,BRADY CORPORATION,1250 HYLAWN BLVD,STATEN ISLAND,NY,10305,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2023,uQmXFJ8BgbHqynegunWn
NY,94833156,BIG CLUB,STATE OF DELAWARE,C O HOWARD F MARONEY,BROOKLYN,NY,11229,"SHARES OF STOCK, STOCK OVER RECEIPTS, OTHER SHARE DISTRIBUTIONS RESULTING FROM OWNERSHIP",SC08,,2022,Fy-UFJ8BPFHwP-jR33sU
NY,38946815,BILLARD CLUB,NEW YORK TELEPHONE CO,220 W 19 ST,NEW YORK,NY,10011,REFUNDS OR REBATES,UT03,,2010,2oyHFJ8BBuGJUe8uqWFT
NY,30937365,BILLIONAIRES CLUB,GLAXOSMITHKLINE PLC,AN INVESTMENT CLUB,YONKERS,NY,10701,"SHARES OF STOCK, STOCK OVER RECEIPTS, OTHER SHARE DISTRIBUTIONS RESULTING FROM OWNERSHIP",SC08,,2006,rdqFFJ8BMOBo_ZuO3IbI
NY,30937081,BILLIONAIRES CLUB,GLAXOSMITHKLINE PLC,AN INVESTMENT CLUB,YONKERS,NY,10701,DIVIDENDS,SC01,,2006,lNqFFJ8BMOBo_ZuO3IbI
NY,25373803,BILLY CLUB,ZURICH AMERICAN INSURANCE CO,1300 1316 LOWER BROADWAY,SCHENECTADY,NY,,INDIVIDUAL POLICY BENEFITS OR CLAIM PAYMENTS,IN01,,2004,L1uEFJ8BVoZSrHrZfpLy
NY,63015873,BINGHAMTON CLUB,AMERICAN HOTEL REGISTER COMPANY,83 FRONT ST,BINGHAMTON,NY,13905,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2016,6fuMFJ8BdwRK0i0ymv1K
NY,19918683,BIOCHEMSTRY CLUB,KEYBANK NA,BAILEY RM 216,GENESEO,NY,14454,SAVINGS ACCOUNTS,AC02,,2001,zJCDFJ8BRez0kkx5M3GU
NY,33964076,BOOM CLUB,FEDERAL EXPRESS CORP,ACCOUNTS PAYABLE,NEW YORK,NY,10018,VENDOR CHECKS,CK13,,2008,EfeGFJ8BdwRK0i0yl4RD
NY,101065766,BOOSTER CLUB,PAYPAL,72 COUNTY RT 75,MECHANICVILLE,NY,12118,MISC INTANGIBLE PROP,MS17,,2024,2F2XFJ8BWDpOTxa9IAkt
NY,39888643,BOOSTER CLUB,TIME WARNER ENTERTAINMENT CO L P,VICTOR CENTRAL SCHOOL,VICTOR,NY,14564,VENDOR CHECKS,CK13,,2009,FreHFJ8Bj6Q_lu2XwLqP
NY,3097770,BREVOORT CLUB,CARVER FEDERAL SAVINGS BANK,92 MADISON ST,BROOKLYN,,11216,SAVINGS ACCOUNTS,AC02,,1993,aiaBFJ8Bqu6IKIxAXicj
NY,59730762,BRIAS CLUB,INTUIT INC,181 WEST AVE,BUFFALO,NY,14201,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2015,J5WLFJ8BRez0kkx56kNr
NY,87721514,BROOK CLUB / MYLES D GILLESPIE,CITIBANK NA,111 E 54TH ST,NEW YORK,NY,10022,CASHIER'S CHECKS,CK01,,2021,MWSSFJ8BVoZSrHrZt453
NY,12442071,"BROOKLYN CLUB,",MCI WORLDCOM INC,131 REMSEN ST,BROOKLYN,,11201,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,1999,ntiCFJ8BMOBo_ZuO7fBC
NY,60226954,BUFFALO CLUB,LEVEL 3 COMMUNICATIONS LLC,388 DELAWARE AVE,BUFFALO,NY,14202,VENDOR CHECKS,CK13,,2015,9pWMFJ8BRez0kkx5Ao48
NY,26726416,BUFFALO CLUB,WRIGHT LINE LLC,388 DELAWARE AVE,BUFFALO,NY,14202,CUSTOMER OVERPAYMENTS,MS05,,2005,U9mEFJ8BMOBo_ZuO8X8P
NY,96164724,BUFFALO CLUB,PRINCIPAL FINANCIAL GROUP INC,ATTN DENISE DAGOSTINO,BUFFALO,NY,14202,DIVIDENDS,SC01,,2023,8-OVFJ8BMOBo_ZuOO6LC
NY,97226974,BUFFALO CLUB,MASSACHUSETTS MUTUAL LIFE INSURANCE COMP,388 DELAWARE AVENUE,BUFFALO,NY,14202,INDIVIDUAL POLICY BENEFITS OR CLAIM PAYMENTS,IN01,,2023,ny-VFJ8BPFHwP-jRydDn
NY,87116574,BUFFALO CLUB,ALLIED UNIVERSAL TOPCO LLC,C O MATTHEW ADAM PROPERTIES IN,NEW YORK,NY,10038,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2022,jJOSFJ8BBuGJUe8ugGK6
NY,28200885,BUTTONWOOD  CLUB,BEAR STEARNS CO INC,ONE WEST 54TH STREET,NEW YORK,NY,10022,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2005,GbaFFJ8Bj6Q_lu2XQhZA
NY,74945473,CALVARY CLUB,SYSCO SYRACUSE LLC,4801 TROOP K ROAD,MANLIUS,NY,13104,VENDOR CHECKS,CK13,,2019,79eAFJ8BMOBo_ZuO85R3
NY,12690856,CANASTA CLUB,OHIO DEPARTMENT OF COMMERCE   UNCLAIMED FUNDS,62 MELLOW LN,JERICHO,,11753,"SHARES OF STOCK, STOCK OVER RECEIPTS, OTHER SHARE DISTRIBUTIONS RESULTING FROM OWNERSHIP",SC08,,1996,SiKDFJ8BPFHwP-jRC67l
NY,94831038,CANASTA CLUB,STATE OF DELAWARE,GERALDINE MORRIS,ROCHESTER,NY,14617,"SHARES OF STOCK, STOCK OVER RECEIPTS, OTHER SHARE DISTRIBUTIONS RESULTING FROM OWNERSHIP",SC08,,2022,uC-UFJ8BPFHwP-jR33QT
NY,33903370,CARD CLUB,CARDSERVICE INTERNATIONAL INC,377 PARK AVE S 6TH FL,NEW YORK,NY,10016,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2007,u1qGFJ8B9dGTenPij-_I
NY,92098367,CARNEGIE CLUB,GRANITE TELECOMMUNICATIONS LLC,156 W 56TH STREET,NEW YORK,NY,10019,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2022,IwOTFJ8BdxBbIqahmHR5
NY,3120530,CAROLINA CLUB / MISSIONARY  STJOHN,PIONEER SAVINGS BANK FSB,1093 WINTHROP STREET,BROOKLYN,,11238,SAVINGS ACCOUNTS,AC02,,1995,YiaBFJ8Bqu6IKIxAXi4l
NY,37066984,CATHEDRAL CLUB,HSBC BANK USA NA,171 WILLOW ST,GARDEN CITY,NY,11530,CHECKING ACCOUNTS,AC01,,2008,pV2HFJ8BVoZSrHrZO09i
NY,93027477,CEDARBRO  CLUB,SUNRISE BANKS NA,32 OAK LN,GLEN HEAD,NY,11545,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2022,4gSUFJ8BdxBbIqahHg7h
NY,63017951,CENTURY CLUB,AMERICAN HOTEL REGISTER COMPANY,7 W 43RD ST,NEW YORK,NY,10036,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2016,ivuMFJ8BdwRK0i0ymv9L
NY,112343408,CENTURY CLUB / SETH  LEDERMAN,CITIBANK NA,7 WEST FORTY THIRD STREET,NEW YORK,NY,10036,CASHIER'S CHECKS,CK01,,2025,7cecFJ8Bj6Q_lu2XHylv
NY,61917116,CENTURY CLUB,AMERICAN HOTEL REGISTER COMPANY,7 W 43RD ST,NEW YORK,NY,10036,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2015,5WCMFJ8BVoZSrHrZZtbA
NY,71720503,CHARAKA CLUB,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY,OFFICE OF ADMISSIONS,NEW YORK,NY,10032,VENDOR CHECKS,CK13,,2018,RZGOFJ8BBuGJUe8uvEN4
